"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.65362834082505e-264,1.87849329170087,0.618,0.284,1.89002461434268e-259,"30","Galnt16"
3.13965085983709e-261,1.86140750565871,0.482,0.165,1.27513780021424e-256,"30","Fstl1"
1.69321006240033e-260,0.980108803033004,0.956,0.668,6.87680334743272e-256,"30","Pcdh9"
2.24612758013133e-260,1.31472096780673,0.817,0.545,9.12242255394538e-256,"30","Ptpra"
3.40621705861624e-258,2.10132269639258,0.376,0.107,1.3834009961864e-253,"30","Intu"
2.08495051611492e-257,2.0066325258631,0.406,0.121,8.46781802614913e-253,"30","Rftn2"
1.62867208092673e-256,2.46936334521201,0.326,0.085,6.61468878947581e-252,"30","Klf4"
4.87387243443995e-256,2.26384408195044,0.346,0.093,1.97947455052344e-251,"30","Wipi1"
5.37633514724781e-255,1.18025242737525,0.872,0.586,2.18354475670323e-250,"30","Mir100hg"
1.60450912268185e-254,1.00721834305753,0.753,0.371,6.51655335086006e-250,"30","Maml2"
6.53513559395761e-254,2.08282157543103,0.453,0.152,2.65417997012994e-249,"30","Ntn1"
3.78799746081615e-252,2.40453245566884,0.309,0.078,1.53845728873587e-247,"30","Nek6"
6.89418620698636e-252,2.12976927865779,0.38,0.111,2.80000478610544e-247,"30","Tctn2"
8.22561096948312e-252,2.21619906575242,0.442,0.154,3.34074963914587e-247,"30","Cnp"
5.04393537678697e-250,2.18742680938395,0.312,0.078,2.04854391392826e-245,"30","Srebf1"
2.93879459869735e-249,1.6137901606882,0.744,0.421,1.19356203831494e-244,"30","Wwox"
4.43556319665212e-249,1.16853661955118,0.872,0.671,1.80145963668829e-244,"30","Nudc"
9.32633337097436e-249,2.41343259168206,0.291,0.07,3.78779703528753e-244,"30","Naga"
4.2982332863218e-248,2.12185506635034,0.324,0.084,1.74568446690674e-243,"30","Vit"
6.32211294136993e-247,1.77689861213172,0.601,0.268,2.56766295000798e-242,"30","Rnf182"
8.34837971816309e-246,1.941626427514,0.559,0.246,3.39061093873476e-241,"30","Pfkl"
9.78382042550218e-246,1.44533979876139,0.767,0.476,3.97360082761345e-241,"30","Idh2"
2.42860580127651e-245,2.18480878241308,0.385,0.117,9.86353960130443e-241,"30","Fuz"
3.0784316148041e-245,1.91897017568824,0.399,0.124,1.25027421603654e-240,"30","Epb41l2"
3.74567647646065e-245,2.48648156302561,0.261,0.058,1.52126904414973e-240,"30","2310014F06Rik"
4.05374612719989e-245,2.43466948151909,0.479,0.183,1.64638845210097e-240,"30","Fgfbp3"
4.90326904683684e-245,1.68301857364472,0.612,0.279,1.99141369068231e-240,"30","Fgfr1"
1.17939628655557e-244,1.96691844105431,0.486,0.18,4.79000007821679e-240,"30","Ccnd3"
4.56268626336734e-243,1.81132246386936,0.628,0.305,1.85308939900401e-238,"30","Mid1ip1"
1.4821133795033e-242,2.32250628870811,0.269,0.061,6.0194552795147e-238,"30","Yap1"
2.59949288853486e-242,0.831196190795661,0.954,0.866,1.05575804174955e-237,"30","Bsg"
3.29599299508961e-242,1.86814691260906,0.533,0.215,1.33863459502569e-237,"30","Ccdc138"
1.63886385408321e-241,2.29762249827312,0.353,0.102,6.65608165697354e-237,"30","Zfyve21"
3.75252940590785e-241,2.11765934319461,0.36,0.104,1.52405229291541e-236,"30","Pcgf5"
6.00148439655098e-241,1.72100669795369,0.447,0.148,2.43744287281521e-236,"30","Nes"
7.24282551002848e-239,1.03122138626772,0.903,0.713,2.94160115264297e-234,"30","Hnrnpf"
4.25922668080646e-238,1.59952930512579,0.721,0.423,1.72984232414274e-233,"30","Mxi1"
5.56683101163954e-238,1.33970343198008,0.731,0.39,2.26091274706728e-233,"30","Ptch1"
2.76776039308407e-237,1.80321026651449,0.441,0.148,1.12409820604716e-232,"30","Id3"
2.17988389710502e-236,2.3867357236337,0.285,0.07,8.85338045970235e-232,"30","Nipal3"
2.17686159696659e-234,2.21860437773941,0.363,0.109,8.8411056899201e-230,"30","Bicc1"
2.08238280989866e-233,2.319619059961,0.301,0.077,8.45738954412242e-229,"30","Cfap97d2"
8.85212707979489e-233,2.45497939594128,0.299,0.078,3.59520289218789e-228,"30","Fam167a"
1.84132547569394e-232,1.30211929484465,0.785,0.498,7.47835928698335e-228,"30","Eef1d"
3.5279415685034e-232,2.19070175583359,0.319,0.086,1.43283818863197e-227,"30","Rest"
1.65809663598777e-231,1.77955610217886,0.59,0.28,6.73419367740074e-227,"30","Fhl1"
2.92335596005132e-231,1.82884080007057,0.541,0.231,1.18729178961524e-226,"30","Ggh"
5.03593066661169e-231,1.63052216079902,0.67,0.369,2.04529288093767e-226,"30","Dnajc15"
7.19693671998152e-231,1.55492804567727,0.642,0.322,2.92296387945329e-226,"30","Lamp2"
1.01808242906833e-230,1.9700379990638,0.538,0.229,4.13483997741813e-226,"30","Rcn1"
1.22445206240066e-230,1.52528690581133,0.386,0.115,4.97298960623402e-226,"30","Gm2a"
9.30410458785961e-230,0.726094842560778,0.989,0.893,3.7787690373133e-225,"30","Ckb"
9.5300527779456e-228,1.15862557046636,0.874,0.693,3.87053563523482e-223,"30","Ttc28"
4.98319190671867e-227,1.17934298822705,0.616,0.283,2.02387356099472e-222,"30","Trim9"
5.82170128718536e-227,2.34948887843384,0.3,0.079,2.36442576077746e-222,"30","Nedd9"
7.29642939125023e-227,2.27723164652675,0.345,0.101,2.96337183296237e-222,"30","Ehbp1l1"
1.21674322183307e-226,2.24448094880804,0.298,0.078,4.94168092115285e-222,"30","Anxa6"
3.13324220432482e-226,1.69827656215236,0.501,0.193,1.27253498886448e-221,"30","Jam2"
5.86241808745689e-226,2.09068630084371,0.473,0.183,2.38096248203974e-221,"30","Degs1"
8.59992554289051e-225,1.68912943544955,0.46,0.163,3.49277375998955e-220,"30","Gm37606"
4.96504207299362e-224,2.13869071981374,0.302,0.079,2.01650218752563e-219,"30","Prrx1"
1.23376385752491e-223,0.967222632488044,0.911,0.767,5.01080853095169e-219,"30","Tmem59"
1.66282049518777e-223,2.08122585409956,0.297,0.077,6.75337915915561e-219,"30","Nacc2"
1.85241218054287e-223,1.72162476938089,0.492,0.189,7.52338683005682e-219,"30","Magt1"
8.79707165373135e-222,1.97876683109138,0.406,0.137,3.57284268144645e-217,"30","Msn"
9.01974485359067e-222,1.90459046885621,0.408,0.136,3.66327917483732e-217,"30","Sdc2"
1.30957428977979e-220,1.74206040378371,0.547,0.238,5.31870502051163e-216,"30","P4ha1"
1.38670366057269e-220,1.6506315875915,0.649,0.348,5.63195824704991e-216,"30","Cep83"
3.52349639654128e-220,1.07078428169275,0.906,0.733,1.43103282649128e-215,"30","Rfx3"
5.20736661452081e-220,1.72433844084073,0.414,0.138,2.11491987682148e-215,"30","S100a16"
5.71595109291935e-220,2.06234077496896,0.316,0.087,2.32147637687826e-215,"30","Id1"
6.64322522995143e-220,1.41002644699615,0.66,0.336,2.69807949489247e-215,"30","Hdac8"
8.34430877191253e-219,1.47388935268272,0.629,0.302,3.38895756462455e-214,"30","Cachd1"
2.1399324389822e-218,1.82858781060593,0.427,0.15,8.6911216076823e-214,"30","Add3"
4.77330210325246e-217,1.51340382244712,0.658,0.359,1.93862891621495e-212,"30","Fads2"
4.9985133667566e-217,2.26456988985107,0.329,0.096,2.03009621877452e-212,"30","Dnah7a"
8.79756272886563e-217,1.88696494628414,0.512,0.216,3.57304212670149e-212,"30","Acadm"
4.54564502872618e-216,1.62780857329783,0.348,0.1,1.84616827196685e-211,"30","Kank1"
5.87128829314588e-216,1.8879513552162,0.486,0.195,2.38456502737827e-211,"30","Nxpe4"
8.18418864967117e-216,2.10585560135503,0.397,0.135,3.32392637817745e-211,"30","Prune2"
4.80958727768076e-214,1.83438527509822,0.49,0.197,1.95336577695727e-209,"30","Ccdc191"
1.47633374659672e-213,1.73921760966961,0.391,0.128,5.99598187842793e-209,"30","Stk33"
